userName,score,text_1,text_2
Pengguna Google,1,aplikasi buat masuk kok invalid terus bisa menyengsarakan kpps ini,aplikasi masuk invalid menyengsarakan kpps
Pengguna Google,1,yang buat aplikasi sirekap ini masih magang apa bagaimana niat betul bikin orang emosi,aplikasi sirekap magang niat bikin orang emosi
Pengguna Google,5,minimal hp phone pro baru bisa masuk tolong panitia untuk petugas sih rekap dikasih hp tersebut demi kelancaranya,minimal hp phone pro masuk panitia petugas rekap dikasih hp kelancaranya
Pengguna Google,1,sangat tidak jelas untuk aplikasi yang milyaran rupiah,aplikasi milyaran rupiah
Pengguna Google,1,baru bisa digunakan pada tanggal februari selang lima hari pemilu jam,tanggal februari selang pemilu jam
Pengguna Google,1,tidak bisa dibuka gmnin apl enggak siap digunakan kok digunakan,dibuka gmnin apl
Pengguna Google,1,apakah kpu tidak belajar dari sebelumnya qlo memang belum siap kenapa harus ini yang membuat lama pagi ketemu pagi mempermudah malah mempersulit sabar ya buat kpps,kpu belajar qlo pagi ketemu pagi mempermudah mempersulit sabar kpps
Pengguna Google,1,sudah login tapi salah password,login salah password
Pengguna Google,1,aplikasi yang di ciptakan untuk menyusah kan kpps sama sekali enggak worth itu,aplikasi ciptakan menyusah kpps worth
Pengguna Google,1,hajat negara tapi aplikasi sampah login saja susah apalagi pas hari,hajat negara aplikasi sampah login susah
Pengguna Google,2,apk nya lemot server down mepengaruhi kinerja apk lain,apk lemot server mepengaruhi kinerja apk
Pengguna Google,1,berapa banyak dana yang dikorupsi ya buat bikin aplikasi sampah begini developer cuan nih awokwakwkakwk pin komentar saya kalo tahun kedepan ada pejabat kpu yang kena ciduk kpk hehehe,dana dikorupsi bikin aplikasi sampah developer cuan awokwakwkakwk pin komentar kedepan pejabat kpu kena ciduk kpk hehehe
Pengguna Google,5,semoga lancar pas pemilu scara server nya harus gede seindo kan,semoga lancar pemilu scara server gede seindo
Pengguna Google,5,mohon maaf kak kenapa eror mulu bisa masuk,mohon maaf kak eror mulu masuk
Pengguna Google,1,masih sering eror di kunci autentikasi,eror kunci autentikasi
Pengguna Google,1,dimasuki pasword dari kpu sudah belasan pun tetap salah,dimasuki pasword kpu belasan salah
Pengguna Google,1,untuk inisialisasi saja susah mlulu,inisialisasi susah mlulu
Pengguna Google,1,coba yang buat apk jangan bikin pusing,coba apk bikin pusing
Pengguna Google,1,jangan terlalu memaksakan kalo memang belum jauh sama aplikasi pinjol,memaksakan aplikasi pinjol
Pengguna Google,1,ngebet pakai itu sistem masih bobrok,ngebet pakai sistem bobrok
Pengguna Google,1,terlalu sensitif apknya gampang eror,sensitif apknya gampang eror
Pengguna Google,5,dicoba untuk masuk tapi gagal terus solusinya bagaimana ini,dicoba masuk gagal solusinya
Pengguna Google,1,susah sekali masuknya padahal sudah ikut panduan dari ppk pps,susah masuknya panduan ppk pps
Pengguna Google,1,aplikasinya tidak bsia dibuka,aplikasinya bsia dibuka
Pengguna Google,1,aplikasi nya enggak jelas bikin pusing saja,aplikasi bikin pusing
Pengguna Google,1,awalnya sih enggak mau mengasih bintang tapi setelah statement kpu menyalahkan operator sirekap nih ambil bintang nya,mengasih bintang statement kpu menyalahkan operator sirekap ambil bintang
Pengguna Google,2,aplikasi abal abal susah banget untuk masuk,aplikasi abal abal susah masuk
Pengguna Google,1,apk belum layak pakai,apk layak pakai
Pengguna Google,1,tinggal berapa hari aplikasi belum jadi hadehh,tinggal aplikasi hadehh
Pengguna Google,1,apk abal abal enggak bisa ngapa mengapai,apk abal abal ngapa mengapai
Pengguna Google,1,kerjanya setiap tahun sekali eh sekalinya kerja ngerjain satu endonesa,kerjanya sekalinya kerja ngerjain endonesa
Pengguna Google,2,dana triliunan menghasilkan apk yang enggak bisa digunakan,dana triliunan menghasilkan apk
Pengguna Google,5,kendala server eror saat login,kendala server eror login
Pengguna Google,1,aplikasii terparahh yang pernah ku dowload,aplikasii terparahh ku dowload
Pengguna Google,1,mau login saja susah tolong dev nya baca komentar yang lain,login susah dev baca komentar
Pengguna Google,1,jelek banget susah daftarnya,jelek susah daftarnya
Pengguna Google,1,usah pakai aplikasi sirekap kalau aplikasinya kayak begini terus merepotkan,pakai aplikasi sirekap aplikasinya kayak merepotkan
Pengguna Google,5,kalau bisa di permudah cara daptar masuknya,permudah daptar masuknya
Pengguna Google,1,aplikasi cacat kurang persiapan,aplikasi cacat persiapan
Pengguna Google,1,apk besutan pemerintah tak pernah beres yes beri bintang untung bintang tak tersedia,apk besutan pemerintah beres yes bintang untung bintang tersedia
Pengguna Google,5,mantap cepat login ke akun,mantap cepat login akun
Pengguna Google,5,inovasi yang perlu di kembangkan untuk mendukung tahapan kepemiluan terkhusus tahapan tungsura,inovasi kembangkan mendukung tahapan kepemiluan terkhusus tahapan tungsura
Pengguna Google,2,apk ini bikin emosi android developernya kurang joss,apk bikin emosi android developernya joss
Pengguna Google,5,sinyal bagus tapi server jelek,sinyal bagus server jelek
Pengguna Google,1,dari pemilu ke pemilu tidak ada progres sangat memalukan,pemilu pemilu progres memalukan
Pengguna Google,1,bersabar dengan apk yang sangat sangat menguji kesabaran setipis tisu ini,bersabar apk menguji kesabaran setipis tisu
Pengguna Google,1,aplikasi abal abal tak bisa digunakan,aplikasi abal abal
Pengguna Google,1,maf mau brtnya apakah aplikasi ini tidak bisa di download dengan hp iphone,maf brtnya aplikasi download hp iphone
Pengguna Google,1,enggak jelas real berapa keinput berapa merugikan,real keinput merugikan
Pengguna Google,1,terlalu memaksakan hal yang memang tidak begitu penting dalam proses penyelenggaran pemilu,memaksakan proses penyelenggaran pemilu
Pengguna Google,1,aplikasi buat pemilu sekelas nasional kok kayak sampah error terus bikin susah operator,aplikasi pemilu sekelas nasional kayak sampah error bikin susah operator
Pengguna Google,1,apk ini siapa yang buat mempersulit orang hancur hancur,apk mempersulit orang hancur hancur
Pengguna Google,1,anggaran negara doang sdm kalian tuh belum siap buat digitalisasi enggak usah sok keren,anggaran negara doang sdm digitalisasi sok keren
Pengguna Google,1,aplikasi yang sangat menyusah kan para pengguna memang belum mantap jangan di gunakan dulu sangat buruk gagasan untuk aplikasi ini,aplikasi menyusah pengguna mantap buruk gagasan aplikasi
Pengguna Google,2,bikin susah petugas saja ini aplikasi kalo belum siap kenapa harus pakai apk ini sih,bikin susah petugas aplikasi pakai apk
Pengguna Google,3,kenapa versi ya sudah tidak dapat digunakan benai kak,versi benai kak
Pengguna Google,5,sandi eror terus bagaimana caranya mengubah sandi agar dapat masuk,sandi eror mengubah sandi masuk
Pengguna Google,2,sebaiknya enggak usah pakai apk ini malah bikin down,pakai apk bikin
Pengguna Google,1,enggak bisa di akses nih buruk sih rekapitulasi,akses buruk rekapitulasi
Pengguna Google,1,aplikasi babi eror setiap mau digunain,aplikasi babi eror digunain
Pengguna Google,1,saran dialihkan ke website saja karena kalau pakai aplikasi sering down,saran dialihkan website pakai aplikasi
Pengguna Google,1,aplikasinya lama untuk simulasi mengirim hasil,aplikasinya simulasi mengirim hasil
Pengguna Google,5,aplikasi apaan ini ratusan kali enggak bisa masuk,aplikasi ratusan masuk
Pengguna Google,1,aplikasi begini kok ada ya yang mengasih bintang,aplikasi mengasih bintang
Pengguna Google,5,aplikasi ini beroperasi dengan baik sampai hari pemungutan suara pemilu tahun,aplikasi beroperasi pemungutan suara pemilu
Pengguna Google,2,sepertinya sengaja dibuat sulit biar konsentrasi buyar,sengaja sulit biar konsentrasi buyar
Pengguna Google,1,kenapa gagal mendapatkan kunci digital,gagal kunci digital
Pengguna Google,1,suka eror dan enggak jelas enggak bisa di download,suka eror download
Pengguna Google,1,uang negara di habis kan untuk aplikasi gagal ini,uang negara habis aplikasi gagal
Pengguna Google,1,pengin maju tapi kayak begini amat sistemnya hdeh,pengin maju kayak sistemnya hdeh
Pengguna Google,5,aplikasi telah di update jadi saya ganti rating,aplikasi update ganti rating
Pengguna Google,1,apk apaan ini masuk pun kagak bisa,apk masuk kagak
Pengguna Google,1,aplikasi rusak enggak niat bikin wkwk,aplikasi rusak niat bikin wkwk
Pengguna Google,1,aplikasi tidak berguna hanya menyusahkan saja,aplikasi berguna menyusahkan
Pengguna Google,5,sangat membantu saya dalam rekapitulasi pemilihan,membantu rekapitulasi pemilihan
Pengguna Google,3,hp saya kok tidak di ijinkan kira kira solusinya bagaimana ya,hp ijinkan solusinya
Pengguna Google,1,aplikasi belum siap dipakai sirver eror mulu,aplikasi dipakai sirver eror mulu
Pengguna Google,1,ini aplikasi yang besok bakalan jadi biang masalah kpps,aplikasi besok biang kpps
Pengguna Google,1,link dari kpu tapi kenapa malah katanya sudah tidak berlaku lagi,link kpu berlaku
Pengguna Google,1,kebanyakan korupsinya buat aplikasi pemerintahan lebih bagus aplikasi anak sama multimedia,kebanyakan korupsinya aplikasi pemerintahan bagus aplikasi anak multimedia
Pengguna Google,1,setiap mau dipakai ada saja kendal kendalanya,dipakai kendal kendalanya
Pengguna Google,1,padahal ngklik sesuai link dari pihak kpu kok enggak update,ngklik sesuai link kpu update
Pengguna Google,1,harus pakai hp bagus bisa,pakai hp bagus
Pengguna Google,1,susah untuk menggati pasword,susah menggati pasword
Pengguna Google,1,kalau tidak bisa bikin apk mending pakai google form saja,bikin apk mending pakai google form
Pengguna Google,1,aplikasi nya upload data,aplikasi upload data
Pengguna Google,1,kenapa aplikasi ini tidak bisa di buka di hp saya,aplikasi buka hp
Pengguna Google,1,astga mengurus aplikasi spele kayak begini saja enggak becus,astga mengurus aplikasi spele kayak becus
Pengguna Google,1,ini pemilu bos buat aplikasi jangan main down terus bagaimana pz tanggal februari nanti,pemilu bos aplikasi main pz tanggal februari
Pengguna Google,1,ngabusin kuota uninstal terus suruh instal lagi,ngabusin kuota uninstal suruh instal
Pengguna Google,5,bismillah semoga aplikasinya tidak terkendala olh sinyal semangat sirekap,bismillah semoga aplikasinya terkendala olh sinyal semangat sirekap
Pengguna Google,3,moga saja lancar tanpa kendala sampai hari,moga lancar kendala
Pengguna Google,1,biasalah banyak kendala di dalamnya,biasalah kendala dalamnya
Pengguna Google,1,apa yang bisa diharapkan dari aplikasi bawaan pemerintah astaga,diharapkan aplikasi bawaan pemerintah astaga
Pengguna Google,5,aplikasi tidak bisah di buka,aplikasi bisah buka
Pengguna Google,4,mantap semoga enggak ada kendala,mantap semoga kendala
Pengguna Google,1,bang sudah lebih dari tahun lo ini project kok masih ah dahlah,bang lo project ah dahlah
Pengguna Google,1,aplikasi gagal banyak bermasalah,aplikasi gagal bermasalah
Pengguna Google,5,mudahh terimakasih akhirnya my dream terwujud karena gue ikut jadi sirekap wkwkkwkwkwk luamyan kurleb satu hari kerja pusingg memikirkan dia satu bulan,mudahh dream terwujud sirekap wkwkkwkwkwk luamyan kurleb kerja pusingg memikirkan
Pengguna Google,1,aplikasi patah tidak berguna,aplikasi patah berguna
Pengguna Google,2,server gagal masuk mulu,server gagal masuk mulu
Pengguna Google,5,aplikasinya sangat mebantu kami sebagai pps,aplikasinya mebantu pps
Pengguna Google,5,pasword susah di masukkan,pasword susah masukkan
Pengguna Google,1,diinstal masih versi maleess banget menyusahkan,diinstal versi maleess menyusahkan
Pengguna Google,1,rating sampai ckckckck sebobrok inikah sistem kepemerintahan kalau enggak siap mending jangan,rating ckckckck sebobrok sistem kepemerintahan mending
Pengguna Google,1,kapan bisa melihat detail hasil sirekap,detail hasil sirekap
Pengguna Google,4,penggunaan aplikasi ini mudah,penggunaan aplikasi mudah
Pengguna Google,1,sepertinya kurang persiapan nih kpu versi tidak dapat digunakan,persiapan kpu versi
Pengguna Google,1,lemot banget aplikasinyaa yaallahh,lemot aplikasinyaa yaallahh
Pengguna Google,1,selalu gagal mendapatkan kunci null,gagal kunci null
Pengguna Google,1,sangat merepotkn bknya mmbntu ini aplikasi,merepotkn bknya mmbntu aplikasi
Pengguna Google,1,kalo enggak becus bikin aplikasi mending enggak usah memaksa pakai aplikasi bikin ribet saja,becus bikin aplikasi mending memaksa pakai aplikasi bikin ribet
Pengguna Google,1,aplikasi cacat justru membuang buang waktu untuk proses pemilu buang buang anggaran saja,aplikasi cacat membuang buang proses pemilu buang buang anggaran
Pengguna Google,1,sekelas negara bobrok kali untuk apk ini,sekelas negara bobrok apk
Pengguna Google,5,aplikasi bagus terbukti membayar,aplikasi bagus terbukti membayar
Pengguna Google,1,membingungkan mudah gangguab,membingungkan mudah gangguab
Pengguna Google,1,enggak bisa dibuka tlng dev nya di benerin,dibuka tlng dev benerin
Pengguna Google,1,serius ini enggak bisa di download di ip nih,serius download ip
Pengguna Google,3,susah unggah berkas pdf,susah unggah berkas pdf
Pengguna Google,1,bukan membantu malah makin susah sekelas pemerintah,membantu susah sekelas pemerintah
Pengguna Google,2,kalau lupa password caranya gi mana ya,lupa password gi
Pengguna Google,1,capek banget hapus dan download ulang apk,capek hapus download ulang apk
Pengguna Google,2,unggah pdf gagal terus,unggah pdf gagal
Pengguna Google,5,semoga sirekap lancar enggak ada gangguan,semoga sirekap lancar gangguan
Pengguna Google,3,bisa tolong kalo lupa kata sandi bagaimana cara mengatasinya,lupa sandi mengatasinya
Pengguna Google,4,jaringan login parah macet banget,jaringan login parah macet
Pengguna Google,1,aplikasi tek kendala nya sama saja,aplikasi tek kendala
Pengguna Google,1,aplikasi sirekapnya kedaluarsa,aplikasi sirekapnya kedaluarsa
Pengguna Google,1,heemm ampkk capeekk mengecek tapi aplikasi enggak bisa bisa,heemm ampkk capeekk mengecek aplikasi
Pengguna Google,1,berkali kali donlod gac mau kebuka,berkali donlod gac kebuka
Pengguna Google,1,yaallah yaallah yaallah toloongg banget tolongg jangan upate update teross kalo mudah mah gapapaa lah ini makin makin makin makin suliitt astagfirulloh,yaallah yaallah yaallah toloongg tolongg upate update teross mudah gapapaa suliitt astagfirulloh
Pengguna Google,2,gabsa di buka versi tidak bisa di gunakan,gabsa buka versi
Pengguna Google,5,siap mengikuti proses dan tahapan nya,mengikuti proses tahapan
Pengguna Google,4,aplikasi lumayan untuk digunakan pemilihan,aplikasi lumayan pemilihan
Pengguna Google,1,maklum lah aplikasi proyekan,maklum aplikasi proyekan
Pengguna Google,3,kenapa saya gagal terus ubtuk mendapatkan kunci digital,gagal ubtuk kunci digital
Pengguna Google,1,anggaran gede aplikasi sulit,anggaran gede aplikasi sulit
Pengguna Google,2,gagal mendapatkan kunci digital bagaimana solusinya,gagal kunci digital solusinya
Pengguna Google,1,sekelas kpu bikin aplikasi saja becus anggaran jorjoran kualitas ajur ajuran,sekelas kpu bikin aplikasi becus anggaran jorjoran kualitas ajur ajuran
Pengguna Google,1,saya kasih bintang soalnya apl nya enggak bisa di buka,bintang apl buka
Pengguna Google,1,lo nyuruh download aplikasi yang kadaluarsa heloow,lo nyuruh download aplikasi kadaluarsa heloow
Pengguna Google,5,gemana cara kalau lupa password serekap,gemana lupa password serekap
Pengguna Google,1,sekelas pemerintah bikin aplikasi tapi selevel sama anak smk,sekelas pemerintah bikin aplikasi selevel anak smk
Pengguna Google,1,begini saja terus anggota sirekap enggak pusing,anggota sirekap pusing
Pengguna Google,1,aplikasi bikin memperlambat pemilu,aplikasi bikin memperlambat pemilu
Pengguna Google,1,mohon segera dibales kak via email nya,mohon dibales kak via email
Pengguna Google,1,enggak jelas apk banyak trouble nya aneh,apk trouble aneh
Pengguna Google,5,ayo dong kok lelet masuk nya,ayo lelet masuk
Pengguna Google,5,kita harus mencintai produk lokal,mencintai produk lokal
Pengguna Google,3,katanya disuruh update tapi mana pilihan updatenya,disuruh update pilihan updatenya
Pengguna Google,5,lupa pasword sirekap,lupa pasword sirekap
Pengguna Google,4,bagaimana solusi jika akun sirekap lupa pasword,solusi akun sirekap lupa pasword
Pengguna Google,3,kenapa aplikasi ini di hp saya tidak bisa di update,aplikasi hp update
Pengguna Google,1,aplikasi malah menyusahkan siap di memaksa jadi susah kpps nya,aplikasi menyusahkan memaksa susah kpps
Pengguna Google,1,apaan sih susah login enggak recomended banget ini apk bikin apk yang benar lah kpu,susah login recomended apk bikin apk kpu
Pengguna Google,1,bikin pusing kepala sudah mau hari juga masih eror,bikin pusing kepala eror
Pengguna Google,1,pemborosan uang rakyat di pakai buat aplikasi yang enggak guna,pemborosan uang rakyat pakai aplikasi
Pengguna Google,1,aplikasi sekelas ketua,aplikasi sekelas ketua
Pengguna Google,1,anggaran besar bikin aplikasi enggak,anggaran bikin aplikasi
Pengguna Google,1,sekelas kpu dengan anggaran negara aplikasi nya bug error bagaimana menciptakan seorang pemimpin tanpa bug,sekelas kpu anggaran negara aplikasi bug error menciptakan pemimpin bug
Pengguna Google,1,ifen negara berlebel nasional kok aplikasi ngene iki bisa di acc,ifen negara berlebel nasional aplikasi ngene iki acc
Pengguna Google,5,apk sirekap sangat membantu,apk sirekap membantu
Pengguna Google,2,pusing karenaa apk sirekap kepala pusing karena sirekap,pusing karenaa apk sirekap kepala pusing sirekap
Pengguna Google,1,hapus saja dari play store,hapus play store
Pengguna Google,1,aplikasinya sulit poll,aplikasinya sulit poll
Pengguna Google,1,dana elit aplikasi sylitt,dana elit aplikasi sylitt
Pengguna Google,1,aplikasi sirekap selalu bikin darah mendidih,aplikasi sirekap bikin darah mendidih
Pengguna Google,5,enggak bisa buka pasword wkwkwkw,buka pasword wkwkwkw
Pengguna Google,1,aplikasi negara kok lucu begini,aplikasi negara lucu
Pengguna Google,1,mohon bantuannya supaya saya bisa masuk login sirekap,mohon bantuannya masuk login sirekap
Pengguna Google,5,versi berapa yang bagus dan bh isa terbuka,versi bagus bh isa terbuka
Pengguna Google,1,aplikasinya dikorup ya kok jelek,aplikasinya dikorup jelek
Pengguna Google,5,semoga bisa di andalkan sampai hari agar tidak membebani relawan,semoga andalkan membebani relawan
Pengguna Google,1,sumpah ini susah banget aplikasi menghambat pemilu capek,sumpah susah aplikasi menghambat pemilu capek
Pengguna Google,1,masih banyak problem login saja susahnya meminta ampun,problem login susahnya ampun
Pengguna Google,1,memproses gambarnya luamaa banget astaga yang benar saja ruugi dong,memproses gambarnya luamaa astaga ruugi
Pengguna Google,5,bagus dan sangat membantu pengguna,bagus membantu pengguna
Pengguna Google,1,devops backendnya kerjanya mengapai saja ini wkwkwk,devops backendnya kerjanya mengapai wkwkwk
Pengguna Google,5,kenapa selalu autenik dibatasi oleh pengguna di ssys punya hp kakak,autenik dibatasi pengguna ssys hp kakak
Pengguna Google,1,angel banget aplikasine enggak bisa login teroos,angel aplikasine login teroos
Pengguna Google,1,enggak bisa login apakah salah ku pada mu apl,login salah ku mu apl
Pengguna Google,1,sampah aplikasi masih pengembangan mau di pakai pas pilpres,sampah aplikasi pengembangan pakai pilpres
Pengguna Google,1,apknya bagus sekali sangat membantu anggota kpps,apknya bagus membantu anggota kpps
Pengguna Google,5,good bagaimana caranya kalau lupa pasword,good lupa pasword
Pengguna Google,1,pas mau di pakai calon presiden grahambell dan aristoteles,pakai calon presiden grahambell aristoteles
Pengguna Google,5,kenapa selalu eror password login februari,eror password login februari
Pengguna Google,1,saya belum bisa buka username sama sandi yang sudah di tentukan selalu admistrasi accunt,buka username sandi tentukan admistrasi accunt
Pengguna Google,1,ini untuk pilpres loh jangan lemot kayak begini dong,pilpres lemot kayak
Pengguna Google,1,saya sudah update terus tetap tidak bisa dapat kunci digital aplikasi bukannya mempermudah malah membuat pemilihan sudah dekat jangan bikin,update kunci digital aplikasi mempermudah pemilihan bikin
Pengguna Google,2,enggak bisa hanya lyr putih saja tolong bagaimana cara agar bisa dipakai dengan baik,lyr putih dipakai
Pengguna Google,1,kok setiap berap waktu ganti versi aduh,berap ganti versi aduh
Pengguna Google,2,gagal dapatkan sertifikat digital,gagal dapatkan sertifikat digital
Pengguna Google,1,enggak usah di paksa kan kalo memang enggak bergguna bikin semua orang pusing saja,paksa bergguna bikin orang pusing
Pengguna Google,5,aplikasi yang bagus dan semoga makin baik,aplikasi bagus semoga
Pengguna Google,1,apk enggak jelas bikin gua kerja pagi pulang besok pagi lagi memang enggak jelas,apk bikin kerja pagi pulang besok pagi
Pengguna Google,1,kalo belum siap jangan langsung minimal uji coba dulu di provinsi,langsung minimal uji coba provinsi
Pengguna Google,1,ini apk enggak bisa di gunain mau di pakai buat pemilian,apk gunain pakai pemilian
Pengguna Google,4,bagaimana jika lupa pasword saya lupa pasword baru yang sudah ganti,lupa pasword lupa pasword ganti
Pengguna Google,1,aplikasi paling jelek yang pernah saya instal,aplikasi jelek instal
Pengguna Google,3,aplikasi bikin pusing login susah benar,aplikasi bikin pusing login susah
Pengguna Google,5,keren sangat membantu apk nya,keren membantu apk
Pengguna Google,1,aplikasi rusak programmer nya cuman butuh duitnya aplikasi yang masih birokrat aplikasi rusak ini,aplikasi rusak programmer cuman butuh duitnya aplikasi birokrat aplikasi rusak
Pengguna Google,1,seharian menunggu login enggak bisa juga sampai mata pedas menunggu hp,seharian menunggu login mata pedas menunggu hp
Pengguna Google,4,ingin tersenyum selalu saat mengunakan aplikasi ini,tersenyum mengunakan aplikasi
Pengguna Google,1,oh negriku padahal banyak orang cerdas dan berbobot untuk membuat aplikasi seperti ini kok tidak di gunakan adakan sayimbar dong untuk nyeleksi orang berbobot apk seperti ini harusnya sebelum pemilu sudah lolos uji segala macam hal,oh negriku orang cerdas berbobot aplikasi adakan sayimbar nyeleksi orang berbobot apk pemilu lolos uji
Pengguna Google,1,kacau aplikasinya bagaimana pembuatannya sih aneh banget,kacau aplikasinya pembuatannya aneh
Pengguna Google,5,bagus banget mempermudah pekerjaan,bagus mempermudah pekerjaan
Pengguna Google,5,sangat membantu dalam kegiatan kpps utamanya kami yang bagian sirekap dan demi kelancaran pemilih tahun,membantu kegiatan kpps utamanya sirekap kelancaran pemilih
Pengguna Google,1,server belum siap kok dipaksakan dibayar mahal lho,server dipaksakan dibayar mahal lho
Pengguna Google,1,hadeewwhh dibuka kok malah terjadi kesalahan,hadeewwhh dibuka kesalahan
Pengguna Google,4,tolong enggak bisa masuk ke apk karena verifikasi sidik jari tidak cocok bagaimana ini,masuk apk verifikasi sidik jari cocok
Pengguna Google,1,buang buang duit negara saja bikin aplikasi kayak begini cacat,buang buang duit negara bikin aplikasi kayak cacat
Pengguna Google,1,sekelas pemerintah kok buat aplikasi seperti ini sangat menyusahkan pengguna,sekelas pemerintah aplikasi menyusahkan pengguna
Pengguna Google,1,plesee take down saja aplikasinyaa sumpah bikin pusing enggak,plesee take aplikasinyaa sumpah bikin pusing
Pengguna Google,4,semoga ketika pelaksanaan nanti tidak trouble dan lancar,semoga pelaksanaan trouble lancar
Pengguna Google,1,aplikasi kocak kagak guna menyesal anjir gua instal isinya hoax mulu,aplikasi kocak kagak menyesal anjir instal isinya hoax mulu
Pengguna Google,5,optimalkam aplikasi sirekap,optimalkam aplikasi sirekap
Pengguna Google,1,gagal inisialisasi terus bagaimana itu solusinya,gagal inisialisasi solusinya
Pengguna Google,5,pengguna sirikep untuk pemilu sangat bagus,pengguna sirikep pemilu bagus
Pengguna Google,1,tolong lah sudah kali masak enggak bisa sirekap ini kalau ini juga enggak bisa ke kpu pusat aku,masak sirekap kpu pusat
Pengguna Google,1,ini aplikasi berguna sekali untuk melakukan kecurangan,aplikasi berguna kecurangan
Pengguna Google,1,aplikasi sih sabar harusnya bukan sirekap,aplikasi sabar sirekap
Pengguna Google,1,sangat tidak membantu proses pemilu,membantu proses pemilu
Pengguna Google,1,aplikasi sampah buang buang duit negara membelinya,aplikasi sampah buang buang duit negara membelinya
Pengguna Google,1,butuh patner pengembangan aplikasi yang enggak buang buang anggaran,butuh patner pengembangan aplikasi buang buang anggaran
Pengguna Google,1,mohon pak kok gagal terus saat inisialisasi pakai,mohon gagal inisialisasi pakai
Pengguna Google,2,sering banget eror ya padahal aplikasi sepenting ini,eror aplikasi sepenting
Pengguna Google,1,wahai kpu apk yang anda buatsungguh mengecewakan waktu pemilihan semakin malah diam bae,kpu apk buatsungguh mengecewakan pemilihan diam bae
Pengguna Google,5,bagus sangat membantu pelaporan,bagus membantu pelaporan
Pengguna Google,1,kpu ini bagaimana coba ya bukan nya di permudah yang ada ini malah di persulit,kpu coba permudah persulit
Pengguna Google,3,harap di beri memuat ulang agar bisa hapus photo hasil,harap memuat ulang hapus photo hasil
Pengguna Google,1,mungkin perdana ya makanya keseringan eror jadi kelinci percobaan,perdana keseringan eror kelinci percobaan
Pengguna Google,1,sangat tidak menyalahkan itu kpu bilang sirekap buat tau tau malah mempersulit kerja kpps,menyalahkan kpu bilang sirekap tau tau mempersulit kerja kpps
Pengguna Google,2,tidak membantu hanya mempersulit petugas,membantu mempersulit petugas
Pengguna Google,1,aplikasi lawak mempersulit doang,aplikasi lawak mempersulit doang
Pengguna Google,1,sulit ngambil foto dan submit data,sulit ngambil foto submit data
Pengguna Google,1,ini tidak bisa masuk saja bagaimana sudah mendekati ini masih saja kayak begini astaga,masuk mendekati kayak astaga
Pengguna Google,2,kenapa saat kita membuka link yang di berikan oleh kpu ri tidak berhasil,membuka link kpu ri berhasil
Pengguna Google,5,saya sebagai abdi negara anggota kpps cukup puas dengan aplikasi ini yang membantu saya dalam bekerja,abdi negara anggota kpps puas aplikasi membantu
Pengguna Google,5,gagal memverifikasi password digital terus,gagal memverifikasi password digital
Pengguna Google,1,buruk nilai di ppwp kok tiba tiba berubah dan menguntungkan salah satu pihak,buruk nilai ppwp berubah menguntungkan salah
Pengguna Google,1,ulasan semua hampir sama keluhan sama seperti aplikasi,ulasan keluhan aplikasi
Pengguna Google,1,mau masuk saja susah padahal email sudah benar,masuk susah email
Pengguna Google,1,uji coba upload dpr ri dari pukul sampai diservernya masih manual,uji coba upload dpr ri diservernya manual
Pengguna Google,1,enggak berbahaya ta aplikasi menguntungkan paslon tertentu,berbahaya ta aplikasi menguntungkan paslon
Pengguna Google,1,aplikasi tipu guna malah menguntungkan paslon,aplikasi tipu menguntungkan paslon
Pengguna Google,2,kita coba dulu nanti hari semoga aplikasinya lancar,coba semoga aplikasinya lancar
Pengguna Google,3,simulasi masih banyak eror semoga hari lancar,simulasi eror semoga lancar
Pengguna Google,1,aplikasi abal abal buang buang anggaran,aplikasi abal abal buang buang anggaran
Pengguna Google,1,woy kelimpiau enggak bisa kerja lu ya curang mulu,woy kelimpiau kerja lu curang mulu
Pengguna Google,1,prihatin sama hasil kerja tenaga ahli yang dipercaya pemerintah untuk bikin dan mengelola aplikasi ini,prihatin hasil kerja tenaga ahli dipercaya pemerintah bikin mengelola aplikasi
Pengguna Google,1,aplikasi jelek aplikasi enggak guna,aplikasi jelek aplikasi
Pengguna Google,1,aplikasi apaan begitu di buka susahnya meminta ampun,aplikasi buka susahnya ampun
Pengguna Google,1,sangat menyusahkan install saja susah,menyusahkan install susah
Pengguna Google,1,untuk sekelas aplikasi milik negara aplikasi ini buruk sekali,sekelas aplikasi milik negara aplikasi buruk
Pengguna Google,1,gara gara aplikasi yang belum layak publish anggota kpps dijadikan kambing hitam,gara gara aplikasi layak publish anggota kpps dijadikan kambing hitam
Pengguna Google,1,bayangkan besok pas pemilu aplikasi ini dijalankan serentak se indonesia apa yang,bayangkan besok pemilu aplikasi dijalankan serentak indonesia
Pengguna Google,1,aplikasi tingkat desa ini mungkin,aplikasi tingkat desa
Pengguna Google,1,server kadang tidak bagus,server kadang bagus
Pengguna Google,1,sirekap saya sudah semalaman tidak bisa buka,sirekap semalaman buka
Pengguna Google,1,aplikasi laknat berpotensi curang yang bikin ini apps harus diseret ke penjara,aplikasi laknat berpotensi curang bikin apps diseret penjara
Pengguna Google,3,kenapa punya saya pemeilihan dpd tidak ada seharus di aplksi sirekap saya cuma,pemeilihan dpd seharus aplksi sirekap
Pengguna Google,1,gagal mendapatkan sertifikat masalah teross,gagal sertifikat teross
